search_string,predict_under_code,line_no,similarity,filepath
"// Add the standard title","add(makeDataPanel(), BorderLayout.CENTER);",165,0.5060240963855421,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SmtpSamplerGui.java
"// expected","}",404,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/functions/PackageTest.java
"//p.add(makeButtonPanel(), BorderLayout.SOUTH);","add(p, BorderLayout.CENTER);",177,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/visualizers/GenerateTreeGui.java
"// not compatible","}",208,0.46153846153846156,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SecuritySettingsPanel.java
"// not compatible // must follow the checkbox setting","None",None,None,None
"// ensure correctly set on initial display","}",345,0.5901639344262295,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SecuritySettingsPanel.java
"// Might be NullProperty","smtpPanel.setHeaderFields((CollectionProperty)headers);",84,0.5121951219512195,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SmtpSamplerGui.java
"//new Functor("setName"), // $NON-NLS-1$ // $NON-NLS-1$","new Functor("setValue"), // $NON-NLS-1$",546,0.8235294117647058,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/config/gui/ArgumentsPanel.java
"// Thread pool Executor to get resources  // use a LinkedBlockingQueue, note: max pool size doesn't effect","final ThreadPoolExecutor exec = new ThreadPoolExecutor(",1245,0.5528455284552846,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java
"// set properties using JAF","props.setProperty("mail." + protocol + ".host", smtpServer);",125,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// handle body and attachments","Multipart multipart = new MimeMultipart();",181,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// OK, because used in synchronised method","private final CachingStatCalculator model;",63,0.5714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/GraphVisualizer.java
"// i.e. mailBody is empty","File first = attachments.get(0);",186,0.6461538461538462,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// set from field and subject","if (null != sender) {",212,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// We have received one more sample","if (DELAY == counter) {",100,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/DistributionGraphVisualizer.java
"/*synchronousMode==true*/","listener.attend(); // listener cannot be null here",280,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// listener cannot be null here","}",281,0.7428571428571429,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
"// While (blank), previous sample failed - should run once","public void testBlankPrevFailed() throws Exception {",136,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestWhileController.java
""/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#runReport()     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.3157894736842105,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
"// OK, it has been supplied","return port;",699,0.6875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java
""/* (non-Javadoc)     * @see java.lang.Runnable#run()     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.47619047619047616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
"// Methods used in creating the GUI","/**",159,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/DistributionGraphVisualizer.java
"// could be <HTML lang=""> // $NON-NLS-1$","// Look for a case variation",67,0.6422018348623854,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/RenderAsHTML.java
"//private static ReportPlan plan;","// There's only 1 test plan, so can cache the mode here",57,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/reports/org/apache/jmeter/testelement/ReportPlan.java
"// While (LAST), previous sample OK - should loop until false","public void testLastPrevOK() throws Exception {",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestWhileController.java
"// Helper method to get 1 ms resolution timing.","public long currentTimeInMillis() {",403,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/SampleResult.java
"// Needs to be volatile as may be referenced from multiple threads // TODO see if this can be made final somehow","private static volatile PatternFormatter format = null;",64,0.7534246575342466,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// Mongo is Thread Safe","private Mongo mongo = null;",38,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo/MongoDB.java
"// N.B. It seems that Opera needs a chain in order to accept server keys signed by the intermediate CA // Opera does not seem to like server keys signed by the root (self-signed) cert.","private static final String DNAME_ROOT_CA_KEY;",45,0.7124463519313304,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/exec/KeyToolUtils.java
"//there is no harm in trying to clear up","mongo = null;",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo/MongoDB.java
""/*    * Helper    */"","None",None,None,None
"// - JMX names","/**",76,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/native/org/apache/jmeter/protocol/system/SystemSampler.java
"// + JMX names, do not change their values","public static final String COMMAND = "SystemSampler.command";",55,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/native/org/apache/jmeter/protocol/system/SystemSampler.java
"// default charset is deliberate here","}",185,0.49612403100775193,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/native/org/apache/jmeter/protocol/system/SystemSampler.java
"// N.B. this will be a config element, so we cannot use the getXXX() methods","classname.setText(element.getPropertyAsString(TCPSampler.CLASSNAME));",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
"// Default to original behaviour, i.e. re-use connection","reUseConnection.setSelected(element.getPropertyAsBoolean(TCPSampler.RE_USE_CONNECTION, TCPSampler.RE_USE_CONNECTION_DEFAULT));",90,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
""/** * <p> * Super-class for TestElements that can be applied to main sample, sub-samples or both. * [Assertions use a different class because they use a different value for the {@link #getScopeName()} constant] * </p> * * <p> * Their corresponding GUI classes need to add the ScopePanel to the GUI * using the AbstractXXXGui methods: * <ul> * <li>createScopePanel()</li> * <li>saveScopeSettings()</li> * <li>showScopeSettings()</li> * </ul> * </p> */"","public abstract class AbstractScopedTestElement extends AbstractTestElement {",28,0.3238512035010941,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/AbstractScopedTestElement.java
"// N.B. this will be a config element, so we cannot use the setXXX() methods","element.setProperty(TCPSampler.CLASSNAME, classname.getText(), "");",121,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
""/*     * <p> Returns a <code>String</code> value for a character-delimited column     * value enclosed in the quote character, if required. </p>     *      * <p> If the value contains a special character, then the String value is     * returned enclosed in the quote character. </p>     *      * <p> Any quote characters in the value are doubled up. </p>     *      * <p> If the value does not contain any special characters, then the String     * value is returned unchanged. </p>     *      * <p> N.B. The list of special characters includes the quote character.     * </p>     *      * @param input the input column String, may be null (without enclosing     * delimiters)     *      * @param specialChars special characters; second one must be the quote     * character     *      * @return the input String, enclosed in quote characters if the value     * contains a special character, <code>null</code> for null string input     */"","private static String quoteDelimiters(String input, char[] specialChars) {",962,0.17105263157894737,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/CSVSaveService.java
""/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#pageStarted()     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.30927835051546393,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
"// Version information for test plan header // This is written to JMX files by ScriptWrapperConverter // Also to JTL files by ResultCollector // $NON-NLS-1$","private static final String VERSION = "1.2"; // $NON-NLS-1$",167,0.4378698224852071,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/SaveService.java
"//  Normal output //  ---- Debugging information ---- //  required-type       : org.apache.jorphan.collections.ListedHashTree //  cause-message       : WebServiceSampler : WebServiceSampler //  class               : org.apache.jmeter.save.ScriptWrapper //  message             : WebServiceSampler : WebServiceSampler //  line number         : 929 //  path                : /jmeterTestPlan/hashTree/hashTree/hashTree[4]/hashTree[5]/WebServiceSampler //  cause-exception     : com.thoughtworks.xstream.alias.CannotResolveClassException //  -------------------------------","* Simplify getMessage() output from XStream ConversionException",588,0.060085836909871244,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/SaveService.java
""/* (non-Javadoc)     * @see org.apache.jmeter.gui.JMeterGUIComponent#getLabelResource()     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.30612244897959184,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
"// Catch errors and rethrow as ConversionException so we get location details","try {",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/ScriptWrapperConverter.java
""/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#stopReport()     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.3125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
""/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#setFileName(java.lang.String)     */"","* @see org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase#testIterationStart(org.apache.jmeter.engine.event.LoopIterationEvent)",48,0.26548672566371684,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/sampler/HTTPSampler3.java
"// Don't use default for saving tristates //        element.setProperty(TCPSampler.CLOSE_CONNECTION, closeConnection.isSelected(), TCPSampler.CLOSE_CONNECTION_DEFAULT);","element.setProperty(TCPSampler.SO_LINGER, soLinger.getText(), "");",133,0.8689138576779026,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
"// Using index 0 is voluntary as child is removed in next step and added to new parent","JMeterTreeNode node = (JMeterTreeNode) currentNode.getChildAt(0);",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/action/ChangeParent.java
"// 5 columns size","soLinger.setMaximumSize(new Dimension(soLinger.getPreferredSize()));",205,0.5185185185185185,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
"// Insert a clone of the node, the original one will be removed by the exportDone method // the children are not cloned but moved to the cloned node // working on the original node would be harder as  //    you'll have to deal with the insertion index offset if you re-order a node inside a parent","JMeterTreeNode copy = (JMeterTreeNode) node.clone();",248,0.46601941747572817,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/tree/JMeterTreeTransferHandler.java
"// 3 columns size","eolByte.setMaximumSize(new Dimension(eolByte.getPreferredSize()));",218,0.5283018867924528,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java
"// /** // * Creates one of the fields used to display the graph's current // * values. // * // * @param color the color used to draw the value. By convention // * this is the same color that is used to draw the // * graph for this value and in the choose panel. // * @param length the number of digits which the field should be // * able to display // * // * @return a text field configured to display one of the // * current graph values // */ // private JTextField createInfoField(Color color, int length) // { // JTextField field = new JTextField(length); // field.setBorder(BorderFactory.createEmptyBorder(0, 0, 0, 0)); // field.setEditable(false); // field.setForeground(color); // field.setBackground(getBackground()); // // // The text field should expand horizontally, but have // // a fixed height // field.setMaximumSize(new Dimension( // field.getMaximumSize().width, // field.getPreferredSize().height)); // return field; // }","*            The number of characters to use from the character array.",309,0.032418952618453865,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/model/org/apache/jmeter/monitor/parser/MonitorHandler.java
"// method called by add is synchronized //this is a different model from the one used by the result collector","model.add(res);//this is a different model from the one used by the result collector",129,0.5365853658536586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/MailerVisualizer.java
"//-- JMX file constants - do not change","private static final String TCPKEY = "TCP"; //$NON-NLS-1$ key for HashMap",94,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"//$NON-NLS-1$","assertEquals(1,timer.getCalcMode());// All threads",57,0.2653061224489796,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/timers/PackageTest.java
"//$NON-NLS-1$ //$NON-NLS-1$ // modal dialog box","None",None,None,None
"// OK // should treat B as separate // Should have no arg","None",None,None,None
"// These must not be static, otherwise Language change does not work // $NON-NLS-1$","private final String INFO_H = JMeterUtils.getResString("monitor_equation_healthy"); //$NON-NLS-1$",50,0.8976377952755905,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorHealthPanel.java
"// Set the position when next is first called, and don't overwrite // until reInitialize is called.","if (searchStart == null) {",131,0.7971014492753623,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/control/InterleaveControl.java
"//$NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$","None",None,None,None
"// $NON-NLS-1$ // reader = xmlFactory.newSAXParser().getXMLReader();","} catch (Exception e) {",710,0.8849557522123894,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// may be null for PUT // In an application/x-www-form-urlencoded request, we only support // parameters, no file upload is allowed","OutputStream out = connection.getOutputStream();",153,0.7017543859649122,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"// GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer now obsolete // CTT changed to use intProp for mode","None",None,None,None
"// If blank, only check previous sample when at end of loop // $NON-NLS-1$","if ((loopEnd && cnd.length() == 0) || "LAST".equalsIgnoreCase(cnd)) {// $NON-NLS-1$",61,0.8807339449541285,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/control/WhileController.java
""/*             * GenericController controller = new GenericController();             * GenericController sub_1 = new GenericController();             * sub_1.addTestElement(new IfController(""10<100""));             * sub_1.addTestElement(new IfController(""true==false""));             * controller.addTestElement(sub_1); controller.addTestElement(new             * IfController(""false==false""));             *              * IfController sub_2 = new IfController(); sub_2.setCondition( ""10<10000"");             * GenericController sub_3 = new GenericController();             *              * sub_2.addTestElement(new IfController( "" \""a\"".equals(\""a\"")"" ) );             * sub_3.addTestElement(new IfController(""2>100""));             * sub_3.addTestElement(new IfController(""false==true""));             * sub_2.addTestElement(sub_3); sub_2.addTestElement(new             * IfController(""2==3"")); controller.addTestElement(sub_2);             */"","ConfigTestElement config1 = new ConfigTestElement();",34,0.13368283093053734,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/threads/TestTestCompiler.java
"//++ JMX file constants - do not change //$NON-NLS-1$","public static final String SERVER = "TCPSampler.server"; //$NON-NLS-1$",67,0.8311688311688312,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"////////////////////// Transaction Controller - additional sample //////////////////////////////","private Sampler next2() {",179,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/control/TransactionController.java
"// Are we processing the first sample?","private transient volatile Socket currentSocket; // used for handling interrupt",152,0.6464646464646465,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// used for handling interrupt","public TCPSampler() {",154,0.5416666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// The Loop Controller panel can be displayed standalone or inside // another panel. For standalone, we want to display the TITLE, NAME, // etc. (everything). However, if we want to display it within another // panel, we just display the Loop Count fields (not the TITLE and // NAME).","if (displayName) {",172,0.3848797250859107,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/control/gui/LoopControlPanel.java
"// Not in cache, so create new one and cache it","try {",175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// For use by the server script","static String getprop(String s) {",52,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BeanShellServer.java
"// Do stuff we cannot do as part of threadStarted()","initSampling();",372,0.84,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// Don't wrap this error - display it as is","} catch (Exception ex) {",148,0.8947368421052632,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/engine/ClientJMeterEngine.java
"//is derived from properties only","requestHeaders = value;",444,0.6105263157894737,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/SampleSaveConfiguration.java
"// optional processing instruction for line 2; e.g. // <?xml-stylesheet type="text/xsl" href="../extras/jmeter-results-detail-report_21.xsl"?> // $NON_NLS-1$","private static final String XML_PI               = "jmeter.save.saveservice.xml_pi"; // $NON_NLS-1$",206,0.46808510638297873,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/SampleSaveConfiguration.java
""/*         *  Simple test with single Selection controller         *  Generic Controller         *  + Sampler ""before""         *  + Switch Controller         *  + + Sampler ""zero""         *  + + Sampler ""one""         *  + + Sampler ""two""         *  + + Sampler ""three""         *  + Sampler ""after""         */"","* - While Controller ${VAR}",161,0.17307692307692307,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestWhileController.java
"// Use the test element name for the label","StringBuilder sb = new StringBuilder();",384,0.6938775510204082,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
""/*         * Generic Controller         * - before         * - While Controller ${VAR}         * - - one         * - - two         * - - Simple Controller         * - - - three         * - - - four         * - after         */"","public void testVariable1() throws Exception {",161,0.28125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestWhileController.java
"// Calculate response time","res.sampleEnd();",427,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// Property names to preload into JMeter variables:","private static final String [] PRE_LOAD = {",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterVariables.java
"// Cannot do this as part of threadStarted() because the Config elements have not been processed.","private void initSampling(){",504,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"// List of active threads","private final Map<JMeterThread, Thread> allThreads = new ConcurrentHashMap<JMeterThread, Thread>();",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/ThreadGroup.java
"// should we return original value?","if (values.length > 2) {",73,0.7058823529411765,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/SetProperty.java
"// set the endtime for the Thread // Duration is in seconds","if (getDuration() > 0) {// Duration is in seconds",234,0.72,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/ThreadGroup.java
"// N.B. we don't wait for the thread to complete, as that would prevent parallel TGs","} else {",284,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/ThreadGroup.java
"// we call parse with 1 to get only one. // this also means if we change the implementation // to use 2, it would use every other entry and // so on. Not that it is really useful, but a // person could use it that way if they have a // huge gigabyte log file and they only want to // use a quarter of the entries.","int thisCount = PARSER.parseAndConfigure(1, this);",137,0.2246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/AccessLogSampler.java
"// Trigger end of loop condition on all parent controllers of current sampler","for (Iterator<Controller> iterator = controllersToReinit",338,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
"// fetch in case gets nulled later","if (sock != null) {",571,0.691358024691358,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java
"//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$","None",None,None,None
""/*     * This is called once for each occurrence in the test plan, before the     * start of the test. The super.clear() method clears the name (and all     * other properties), so it is called last.     */"","@Override",114,0.5352112676056338,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/reporters/ResultSaver.java
"// Mail on userlist reported NPE here - looks like only happens if there are network errors, but check anyway","if (backingEngine != null) {",170,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/engine/RemoteJMeterEngineImpl.java
"// InterleaveController in inner loop","InterleaveControl sub_4 = new InterleaveControl();",271,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/control/TestOnceOnlyController.java
"// N.B. This is only called at the start and end of a thread, so there is not // necessary to cache the search results, thus saving memory","private static class ThreadListenerTraverser implements HashTreeTraverser {",583,0.7017543859649122,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
"// protected fields: JMeterToolBar class can be use to create another toolbar (plugin, etc.)     //$NON-NLS-1$","protected static final String DEFAULT_TOOLBAR_PROPERTY_FILE = "org/apache/jmeter/images/toolbar/icons-toolbar.properties"; //$NON-NLS-1$",60,0.9239766081871345,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/util/JMeterToolBar.java
"// the data implementation","public TCPClientDecorator(TCPClient tcpClient) {",28,0.5822784810126582,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientDecorator.java
"// Preserve sign on first byte","int value = b[0] << ((b.length - 1) * 8);",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientDecorator.java
"// Obtain a value of the appropriate type for this property.","JMeterProperty jprop = el.getProperty(desc.getName());",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testbeans/TestBeanHelper.java
"// do we need to close byte array (or flush it?)","if(log.isDebugEnabled()) {",111,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java
"// The following three can be discussed: should they be from the // first request or from the final one? I chose to do it this way // because that's what browsers do: they show the final URL of the // redirect chain in the location field.","totalRes.setURL(lastRes.getURL());",1442,0.4326530612244898,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java
"// Deliberate use of deprecated method","private void notifyTestListenersOfStart(SearchByClass<TestStateListener> testListeners) {",207,0.673469387755102,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/engine/StandardJMeterEngine.java
"//    private static Configuration getConfiguration(AssertionResult assResult) { //        DefaultConfiguration config = new DefaultConfiguration(ASSERTION_RESULT_TAG_NAME, "JMeter Save Service"); // //        config.setAttribute(FAILURE_MESSAGE, assResult.getFailureMessage()); //        config.setAttribute(ERROR, "" + assResult.isError()); //        config.setAttribute(FAILURE, "" + assResult.isFailure()); //        return config; //    }","return (ConfigElement) config.clone();",86,0.06824146981627296,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/Entry.java
"// see if this works // it did not, let's try some other formats","None",None,None,None
