search_string,predict_under_code,line_no,similarity,filepath
"//{{{ showSearchDialog() method","/**",81,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"// index of the first throws clause child node","int firstThrowsClause;",45,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHMethodDeclaration.java
"// might be already selected, see above.","searchCurrentBuffer.setSelected(true);",138,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ getSearchDialog() method","public static SearchDialog getSearchDialog(View view)",57,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ match() method","/*",96,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"/*callerInfo*/","} catch ( Exception e ) {",1021,0.45901639344262296,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"/* fall through */","case Buffer.FILE_DELETED:",2038,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ closeOrKeepDialog() method","private void closeOrKeepDialog()",754,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"/*shouldn't happen*/","return className.toString();",906,0.6229508196721312,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// why so cute?","}",920,0.34285714285714286,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"/*@bgen(jjtree)*/","protected JJTParserState jjtree = new JJTParserState();boolean retainComments = false;",32,0.2982456140350877,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// end stuff that was tacked on for boolean short-circuiting.","/*",116,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHBinaryExpression.java
"// Unsafe caching of type here. // null (none), Void.TYPE, or a Class","Class returnType;  // null (none), Void.TYPE, or a Class",52,0.6265060240963856,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHMethodDeclaration.java
"//{{{ createToken() method","protected Token createToken(byte id, int offset, int length,",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DefaultTokenHandler.java
"// source is directory or filter field","{",915,0.9411764705882353,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"// check the next two characters","while(endPos < i + 2)",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHLiteral.java
"// validate that the throws names are class names","for(int i=firstThrowsClause; i<numThrows+firstThrowsClause; i++)",148,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHMethodDeclaration.java
"/* replaceBtn, */","closeBtn;",267,0.35714285714285715,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"/* Focused border color */","addComponent(jEdit.getProperty("options.gutter.focusBorderColor"),",146,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/GutterOptionPane.java
"//{{{ createMultiFilePanel() method","private JPanel createMultiFilePanel()",462,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"// do nothing - ch already contains correct character","} //}}}",390,0.39285714285714285,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/BeanShell.java
"// get next character","ch = str.charAt(1);",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHLiteral.java
"// prevents us from handling SearchSettingsChanged // as a result of below","saving = true;",640,0.8333333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ AllBufferSet constructor","/**",40,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/AllBufferSet.java
"//{{{ ReplaceActionHandler class","class ReplaceActionHandler implements ActionListener",865,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"// args is either constructor arguments or array dimensions","SimpleNode args = (SimpleNode)jjtGetChild(1);",54,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"// type is either a class name or a primitive type","SimpleNode type = (SimpleNode)jjtGetChild(0);",51,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ createButtonsPanel() method","private Box createButtonsPanel()",557,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"// Try regular class","obj = nameNode.toObject(",89,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"// so that in the future we don't see streams of // exceptions","isSelected = null;",123,0.8636363636363636,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/BeanShellAction.java
"/* force class*/","// Try regular class",87,0.49122807017543857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ ButtonActionHandler class","class ButtonActionHandler implements ActionListener",924,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ MyJRadioButton class","// used for the stringReplace and beanShell replace radio buttons,",847,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ PluginCacheEntry class","/**",1212,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"//{{{ HyperSearchRequest constructor","public HyperSearchRequest(View view, SearchMatcher matcher,",40,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchRequest.java
"//{{{ breakPlugin() method","private void breakPlugin()",1197,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"/*@bgen(jjtree) ClassDeclaration */","BSHClassDeclaration jjtn000 = new BSHClassDeclaration(JJTCLASSDECLARATION);",240,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) MethodDeclaration */","BSHMethodDeclaration jjtn000 = new BSHMethodDeclaration(JJTMETHODDECLARATION);",309,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) PackageDeclaration */","BSHPackageDeclaration jjtn000 = new BSHPackageDeclaration(JJTPACKAGEDECLARATION);",387,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) ImportDeclaration */","BSHImportDeclaration jjtn000 = new BSHImportDeclaration(JJTIMPORTDECLARATION);",418,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// but we want properties to hang around","jEdit.addPluginProps(properties);",1206,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"/*@bgen(jjtree) VariableDeclarator */","BSHVariableDeclarator jjtn000 = new BSHVariableDeclarator(JJTVARIABLEDECLARATOR);",488,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"//{{{ searchInSelection() method","private int searchInSelection(Buffer buffer) throws Exception",151,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchRequest.java
"//{{{ getBuild() method","/**",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"/* Persistent markers */","persistentMarkers = new JCheckBox(jEdit.getProperty(",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/GeneralOptionPane.java
"/* Sort recent file list */","sortRecent = new JCheckBox(jEdit.getProperty(",97,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/GeneralOptionPane.java
"// (major).(minor).(<99 = preX, 99 = final).(bug fix)","return "04.02.99.00";",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"/* Create the plugin table */","table = new JTable(pluginModel = new PluginTableModel());",59,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/pluginmgr/ManagePanel.java
"/* Create button panel */","Box buttons = new Box(BoxLayout.X_AXIS);",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/pluginmgr/ManagePanel.java
"// to minimise synchronization and stuff like that, we only // show a status message at most twice a second","// initially zero, so that we always show the first message",76,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchRequest.java
"//{{{ main() method","/**",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ Check for Java 1.3 or later","String javaVersion = System.getProperty("java.version");",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// heuristic #2","good_suffix = suffix[pos];",177,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//{{{ doHyperSearch() method","private int doHyperSearch(Buffer buffer)",192,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchRequest.java
"// No need to wrap this debug","Interpreter.debug("The constructor threw an exception:\n\t" +",128,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"// never mind","return null;",116,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/RESearchMatcher.java
"/*@bgen(jjtree) ReturnType */","BSHReturnType jjtn000 = new BSHReturnType(JJTRETURNTYPE);",830,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// Check for stingy matching on RETokenRepeated","if (currentToken instanceof RETokenRepeated) {",626,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"/*@bgen(jjtree) PrimitiveType */","BSHPrimitiveType jjtn000 = new BSHPrimitiveType(JJTPRIMITIVETYPE);",882,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) AmbiguousName */","BSHAmbiguousName jjtn000 = new BSHAmbiguousName(JJTAMBIGUOUSNAME);",958,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) Assignment */","BSHAssignment jjtn000 = new BSHAssignment(JJTASSIGNMENT);",1054,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"// This production is to determine lookahead only.","final public void CastLookahead() throws ParseException {",1850,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) PrimaryExpression */","BSHPrimaryExpression jjtn000 = new BSHPrimaryExpression(JJTPRIMARYEXPRESSION);",2012,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) PrimarySuffix */","BSHPrimarySuffix jjtn000 = new BSHPrimarySuffix(JJTPRIMARYSUFFIX);",2124,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) Literal */","BSHLiteral jjtn000 = new BSHLiteral(JJTLITERAL);",2201,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"//{{{ nextMatch() method","/**",62,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/RESearchMatcher.java
"// BACKREFERENCE OPERATOR //  \1 \2 ... \9 // not available if RE_NO_BK_REFS is set","else if (unit.bk && Character.isDigit(unit.ch) && !syntax.get(RESyntax.RE_NO_BK_REFS)) {",639,0.5054945054945055,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RE.java
"/*force class*/","// Try regular class",87,0.49122807017543857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"// Is an inner class style object allocation","boolean hasBody = jjtGetNumChildren() > 2;",101,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"// pattern test","if ((reverse ? ch != pattern[pattern_end - pos]",168,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// position variable for pattern start","int anchor = 0;",134,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// unless we are matching from the start of the buffer, // ^ should not match on the beginning of the substring","if(!start)",84,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/RESearchMatcher.java
"// Is it an inner class?","if ( className.indexOf("$") == -1 )",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ RESearchMatcher constructor","/**",49,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/RESearchMatcher.java
"// Boyer-Moore helper methods","//{{{ generateSkipArray() method",211,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// work through to class 'this'","This ths = callstack.top().getThis( null );",146,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ Miscellaneous methods","//{{{ isMainThread() method",2288,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// MISMATCH: return -1 as defined by API","return -1;",195,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//{{{ Token types","public static final String[] TOKEN_TYPES = new String[] {",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/Token.java
"//{{{ lookup() method","/**",64,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/KeywordMap.java
"//{{{ setSelectionColor() method","/**",253,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/TextAreaPainter.java
"// skip the greater of the two distances provided by the // heuristics","int skip_index = (bad_char > good_suffix) ? bad_char : good_suffix;",180,0.8846153846153846,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//{{{ getNext() method","/**",1108,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"// character mismatch, determine how many characters to skip","// heuristic #1",172,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// heuristic #1","bad_char = pos - skip[getSkipIndex(ch)];",174,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// MacOS users expect the app to keep running after all windows // are closed","background = OperatingSystem.isMacOS();",98,0.9043478260869565,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// go back to the while loop","continue SEARCH;",186,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//{{{ getPrev() method","/**",1117,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"// used for the delayed evaluation...","transient CallStack callstack;",43,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/DelayedEvalBshMethod.java
"//{{{ setWaitSocket() method","/**",1148,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"//{{{ getIndex() method","/**",3520,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ generateSkipArray() method","/*",213,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// Boyer-Moore member fields","private int[] fwd_skip;",204,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// MATCH: return the position of its first character","return anchor;",191,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//}}} //{{{ PROPS","None",None,None,None
"//{{{ See if the rule's start or end sequence matches here","if(!end || (checkRule.action & ParserRule.MARK_FOLLOWING) == 0)",376,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ ref() method","void ref()",145,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/buffer/PositionManager.java
"// unless we are matching to the end of the buffer, // $ should not match on the end of the substring","if(!end)",88,0.6776859504132231,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/RESearchMatcher.java
"//{{{ getIgnoreCase() method","/**",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchAndReplace.java
"//{{{ getLineContext() method","/**",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DefaultTokenHandler.java
"//{{{ setLineContext() method","/**",57,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DummyTokenHandler.java
"//{{{ addRule() method","public void addRule(ParserRule r)",132,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/ParserRuleSet.java
"//{{{ handleToken() method","/**",43,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DummyTokenHandler.java
"//{{{ Token constructor","/**",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/Token.java
"// used to store offsetToXY() results","Point returnValue;",5261,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"// leave these on the stack for Arguments() to handle","final public void ArgumentList() throws ParseException {",2412,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) AllocationExpression */","BSHAllocationExpression jjtn000 = new BSHAllocationExpression(JJTALLOCATIONEXPRESSION);",2430,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"//{{{ getKeywords() method","/**",144,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/KeywordMap.java
"//{{{ getParserRuleSet() method","protected ParserRuleSet getParserRuleSet(TokenMarker.LineContext context)",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DefaultTokenHandler.java
"//{{{ TokenMarker constructor","public TokenMarker()",48,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ regionMatches() method","/**",34,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/SyntaxUtilities.java
"//{{{ getRuleSet() method","public ParserRuleSet getRuleSet(String setName)",69,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ startPluginLater() method","private void startPluginLater()",1182,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"//{{{ Keyword class","class Keyword",232,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/KeywordMap.java
"//{{{ getSegmentMapKey() method","protected int getSegmentMapKey(Segment s, int off, int len)",222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/KeywordMap.java
"//{{{ getStringMapKey() method","private int getStringMapKey(char[] s)",214,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/KeywordMap.java
"//{{{ getMainRuleSet() method","public ParserRuleSet getMainRuleSet()",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"// buffers retain a reference to the fold handler in // question... and the easiest way to handle fold // handler loading is this...","// handler unloading is this...",556,0.5657894736842105,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"// == null before loaded","if(buffer.getFoldHandler() != null",1171,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"//{{{ Set up some instance variables // this is to avoid having to pass around lots and lots of // parameters.","this.tokenHandler = tokenHandler;",91,0.512396694214876,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ actionsPresentButNotCoreClass() method","private void actionsPresentButNotCoreClass()",861,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"/*superClass*/","block, false/*isInterface*/, callstack, interpreter );",181,0.417910447761194,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ loadCache() method","private void loadCache(PluginCacheEntry cache)",868,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"/*@bgen(jjtree) ArrayDimensions */","BSHArrayDimensions jjtn000 = new BSHArrayDimensions(JJTARRAYDIMENSIONS);",2490,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
""/* * Statement syntax follows. */"","final public void Statement() throws ParseException {",2566,0.8888888888888888,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"//{{{ generateCache() method","private PluginCacheEntry generateCache() throws IOException",956,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/PluginJAR.java
"/*@bgen(jjtree) #FormalComment( retainComments) */","BSHFormalComment jjtn000 = new BSHFormalComment(JJTFORMALCOMMENT);",2732,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) SwitchStatement */","BSHSwitchStatement jjtn000 = new BSHSwitchStatement(JJTSWITCHSTATEMENT);",2760,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*@bgen(jjtree) SwitchLabel */","BSHSwitchLabel jjtn000 = new BSHSwitchLabel(JJTSWITCHLABEL);",2816,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Parser.java
"/*interfaces*/","block, false/*isInterface*/, callstack, interpreter );",181,0.417910447761194,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"/*isInterface*/","} catch ( UtilEvalError e ) {",182,0.46153846153846156,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHAllocationExpression.java
"//{{{ check if current character is a word separator","if(Character.isWhitespace(ch))",167,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"// move pos to last character of match sequence","pos += (pattern.count - 1);",315,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ check every rule","char ch = line.array[pos];",151,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ Mark all remaining characters","pos = lineLength;",225,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ getRuleSets() method","/**",75,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ check for end of delegate","if(context.parent != null)",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"// send to specific event handler","try {",106,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/JThis.java
"//{{{ handleRule() method","/**",332,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"// the end cannot be a regular expression","if((checkRule.action & ParserRule.REGEXP) == 0 || end)",379,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ SEQ","case ParserRule.SEQ:",450,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ Some rules can only match in certain locations","if(!end)",339,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//XXX","ActionBar actionBar = view",2914,0.2777777777777778,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ Unwind any NO_LINE_BREAK parent delegates","unwind:		while(context.parent != null)",235,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"//{{{ Check for an escape sequence","if((checkRule.action & ParserRule.IS_ESCAPE) == ParserRule.IS_ESCAPE)",425,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
